SchoolYear,DistrictName,StudentGroupType,StudentGroup,GradeLevel,TestAdministration,TestSubject,Count of Students Expected to Test,PercentLevel1,PercentLevel2,PercentLevel3,PercentLevel4,PercentParticipation
2018-19,Walla Walla Public Schools,homeless,Homeless,03,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,03,SBAC,Math,,0.3466666666666,0.208,0.2533333333333,0.1813333333333,0.9893333333333
2018-19,Walla Walla Public Schools,Race,Black/ African American,03,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,Asian,03,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,American Indian/ Alaskan Native,03,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,TwoorMoreRaces,03,SBAC,Math,,0.4761904761904,0.1904761904761,0.2380952380952,0.095238095238,1.0
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),03,SBAC,Math,149.0,0.4429530201342,0.248322147651,0.234899328859,0.0671140939597,0.993288590604
2018-19,Walla Walla Public Schools,Race,White,03,SBAC,Math,198.0,0.2525252525252,0.1767676767676,0.2777777777777,0.2777777777777,0.9848484848484
2018-19,Walla Walla Public Schools,s504,Section 504,03,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,03,SBAC,Math,74.0,0.7567567567567,0.1081081081081,0.0945945945945,0.027027027027,0.9864864864864
2018-19,Walla Walla Public Schools,SWD,Students without Disabilities,03,SBAC,Math,302.0,0.2450331125827,0.2317880794701,0.2947019867549,0.2185430463576,0.9900662251655
2018-19,Walla Walla Public Schools,All,All Students,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,ELL,English Language Learners,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Gender,Female,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Gender,Male,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,homeless,Homeless,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,White,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,04,AIM,ELA,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,ELL,English Language Learners,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Gender,Female,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Military,Non Military Parent,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,White,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,04,AIM,Math,,,,,,
2018-19,Walla Walla Public Schools,All,All Students,04,SBAC,ELA,419.0,0.3293556085918,0.2100238663484,0.2458233890214,0.2124105011933,0.9976133651551
2018-19,Walla Walla Public Schools,ELL,English Language Learners,04,SBAC,ELA,77.0,0.7532467532467,0.1948051948051,0.038961038961,0.012987012987,1.0
2018-19,Walla Walla Public Schools,ELL,Non-English Language Learners,04,SBAC,ELA,342.0,0.2339181286549,0.2134502923976,0.2923976608187,0.2573099415204,0.9970760233918
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,04,SBAC,ELA,,0.3252427184466,0.2063106796116,0.25,0.2160194174757,0.9975728155339
2018-19,Walla Walla Public Schools,homeless,Homeless,04,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,04,SBAC,ELA,,0.320293398533,0.2102689486552,0.2518337408312,0.2151589242053,0.9975550122249
2018-19,Walla Walla Public Schools,Military,Non Military Parent,04,SBAC,ELA,,0.3333333333333,0.2116788321167,0.2481751824817,0.2043795620437,0.9975669099756
2018-19,Walla Walla Public Schools,Race,Asian,04,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,Race,Hispanic/ Latino of any race(s),04,SBAC,ELA,179.0,0.5027932960893,0.2402234636871,0.1787709497206,0.072625698324,0.9944134078212
2018-19,Walla Walla Public Schools,s504,Section 504,04,SBAC,ELA,,,,,,
2018-19,Walla Walla Public Schools,SWD,Students with Disabilities,04,SBAC,ELA,85.0,0.7411764705882,0.1529411764705,0.0588235294117,0.0470588235294,1.0
2018-19,Walla Walla Public Schools,SWD,Students without Disabilities,04,SBAC,ELA,334.0,0.2245508982035,0.2245508982035,0.2934131736526,0.254491017964,0.9970059880239
2018-19,Walla Walla Public Schools,Foster,Foster Care,04,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,Foster,Non-Foster Care,04,SBAC,Math,,0.2749391727493,0.2627737226277,0.2700729927007,0.1922141119221,1.0
2018-19,Walla Walla Public Schools,FRL,Non-Low Income,04,SBAC,Math,157.0,0.0828025477707,0.1783439490445,0.3757961783439,0.3630573248407,1.0
2018-19,Walla Walla Public Schools,Gender,Male,04,SBAC,Math,190.0,0.2421052631578,0.2526315789473,0.2526315789473,0.2526315789473,1.0
2018-19,Walla Walla Public Schools,Gender,Female,04,SBAC,Math,228.0,0.3070175438596,0.2719298245614,0.2850877192982,0.1359649122807,1.0
2018-19,Walla Walla Public Schools,homeless,Non-Homeless,04,SBAC,Math,,0.2745098039215,0.2573529411764,0.2769607843137,0.1911764705882,1.0
2018-19,Walla Walla Public Schools,Military,Non Military Parent,04,SBAC,Math,,0.2780487804878,0.2682926829268,0.270731707317,0.1829268292682,1.0
2018-19,Walla Walla Public Schools,Race,Asian,04,SBAC,Math,,,,,,
2018-19,Walla Walla Public Schools,s504,Non Section 504,04,SBAC,Math,,0.2787286063569,0.2616136919315,0.2713936430317,0.1882640586797,1.0
